x	xend	y	yend	showSelected2
0.093938	62.79332	0.22536712534201	0.22536712534201	0
0.093938	32.1659645	0.203491521496909	0.203491521496909	1
32.1659645	62.79332	0.243742632571894	0.243742632571894	1
0.093938	55.415831	0.220455175770494	0.220455175770494	2
55.415831	61.547425	0.354479041017392	0.354479041017392	2
61.547425	62.79332	0.121869705493985	0.121869705493985	2
0.093938	32.1659645	0.203491521496909	0.203491521496909	3
32.1659645	55.415831	0.237418830044079	0.237418830044079	3
55.415831	61.547425	0.354479041017392	0.354479041017392	3
61.547425	62.79332	0.121869705493985	0.121869705493985	3
0.093938	21.8245445	0.208214308139223	0.208214308139223	4
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	4
22.3525015	55.415831	0.23002594379676	0.23002594379676	4
55.415831	61.547425	0.354479041017392	0.354479041017392	4
61.547425	62.79332	0.121869705493985	0.121869705493985	4
0.093938	22.3525015	0.201313639717964	0.201313639717964	5
22.3525015	25.549615	0.274917288989624	0.274917288989624	5
25.549615	29.821953	0.0554775663860474	0.0554775663860474	5
29.821953	55.415831	0.233962633352915	0.233962633352915	5
55.415831	61.547425	0.354479041017392	0.354479041017392	5
61.547425	62.79332	0.121869705493985	0.121869705493985	5
0.093938	21.8245445	0.208214308139223	0.208214308139223	6
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	6
22.3525015	25.549615	0.274917288989624	0.274917288989624	6
25.549615	29.821953	0.0554775663860474	0.0554775663860474	6
29.821953	55.415831	0.233962633352915	0.233962633352915	6
55.415831	61.547425	0.354479041017392	0.354479041017392	6
61.547425	62.79332	0.121869705493985	0.121869705493985	6
0.093938	2.779494	0.166546136204494	0.166546136204494	7
2.779494	21.8245445	0.219933481495865	0.219933481495865	7
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	7
22.3525015	25.549615	0.274917288989624	0.274917288989624	7
25.549615	29.821953	0.0554775663860474	0.0554775663860474	7
29.821953	55.415831	0.233962633352915	0.233962633352915	7
55.415831	61.547425	0.354479041017392	0.354479041017392	7
61.547425	62.79332	0.121869705493985	0.121869705493985	7
0.093938	21.8245445	0.208214308139223	0.208214308139223	8
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	8
22.3525015	25.549615	0.274917288989624	0.274917288989624	8
25.549615	29.821953	0.0554775663860474	0.0554775663860474	8
29.821953	30.727589	0.283264564249502	0.283264564249502	8
30.727589	31.9396355	0.125110784018911	0.125110784018911	8
31.9396355	55.415831	0.23707428539032	0.23707428539032	8
55.415831	61.547425	0.354479041017392	0.354479041017392	8
61.547425	62.79332	0.121869705493985	0.121869705493985	8
0.093938	2.779494	0.166546136204494	0.166546136204494	9
2.779494	21.8245445	0.219933481495865	0.219933481495865	9
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	9
22.3525015	25.549615	0.274917288989624	0.274917288989624	9
25.549615	29.821953	0.0554775663860474	0.0554775663860474	9
29.821953	30.727589	0.283264564249502	0.283264564249502	9
30.727589	31.9396355	0.125110784018911	0.125110784018911	9
31.9396355	55.415831	0.23707428539032	0.23707428539032	9
55.415831	61.547425	0.354479041017392	0.354479041017392	9
61.547425	62.79332	0.121869705493985	0.121869705493985	9
0.093938	21.8245445	0.208214308139223	0.208214308139223	10
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	10
22.3525015	25.549615	0.274917288989624	0.274917288989624	10
25.549615	29.821953	0.0554775663860474	0.0554775663860474	10
29.821953	30.727589	0.283264564249502	0.283264564249502	10
30.727589	31.9396355	0.125110784018911	0.125110784018911	10
31.9396355	35.368804	0.255428080763247	0.255428080763247	10
35.368804	36.034752	0.0874032539864937	0.0874032539864937	10
36.034752	55.415831	0.239605566606383	0.239605566606383	10
55.415831	61.547425	0.354479041017392	0.354479041017392	10
61.547425	62.79332	0.121869705493985	0.121869705493985	10
0.093938	21.8245445	0.208214308139223	0.208214308139223	11
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	11
22.3525015	25.549615	0.274917288989624	0.274917288989624	11
25.549615	29.821953	0.0554775663860474	0.0554775663860474	11
29.821953	30.727589	0.283264564249502	0.283264564249502	11
30.727589	31.9396355	0.125110784018911	0.125110784018911	11
31.9396355	35.368804	0.255428080763247	0.255428080763247	11
35.368804	36.034752	0.0874032539864937	0.0874032539864937	11
36.034752	41.144342	0.293468339529947	0.293468339529947	11
41.144342	55.415831	0.231409057683231	0.231409057683231	11
55.415831	61.547425	0.354479041017392	0.354479041017392	11
61.547425	62.79332	0.121869705493985	0.121869705493985	11
0.093938	2.779494	0.166546136204494	0.166546136204494	12
2.779494	21.8245445	0.219933481495865	0.219933481495865	12
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	12
22.3525015	25.549615	0.274917288989624	0.274917288989624	12
25.549615	29.821953	0.0554775663860474	0.0554775663860474	12
29.821953	30.727589	0.283264564249502	0.283264564249502	12
30.727589	31.9396355	0.125110784018911	0.125110784018911	12
31.9396355	35.368804	0.255428080763247	0.255428080763247	12
35.368804	36.034752	0.0874032539864937	0.0874032539864937	12
36.034752	41.144342	0.293468339529947	0.293468339529947	12
41.144342	55.415831	0.231409057683231	0.231409057683231	12
55.415831	61.547425	0.354479041017392	0.354479041017392	12
61.547425	62.79332	0.121869705493985	0.121869705493985	12
0.093938	13.82832	0.205167750826308	0.205167750826308	13
13.82832	14.700016	0.0496307677246004	0.0496307677246004	13
14.700016	21.8245445	0.23321233411943	0.23321233411943	13
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	13
22.3525015	25.549615	0.274917288989624	0.274917288989624	13
25.549615	29.821953	0.0554775663860474	0.0554775663860474	13
29.821953	30.727589	0.283264564249502	0.283264564249502	13
30.727589	31.9396355	0.125110784018911	0.125110784018911	13
31.9396355	35.368804	0.255428080763247	0.255428080763247	13
35.368804	36.034752	0.0874032539864937	0.0874032539864937	13
36.034752	41.144342	0.293468339529947	0.293468339529947	13
41.144342	55.415831	0.231409057683231	0.231409057683231	13
55.415831	61.547425	0.354479041017392	0.354479041017392	13
61.547425	62.79332	0.121869705493985	0.121869705493985	13
0.093938	21.8245445	0.208214308139223	0.208214308139223	14
21.8245445	22.3525015	-0.0816137655536521	-0.0816137655536521	14
22.3525015	25.549615	0.274917288989624	0.274917288989624	14
25.549615	29.821953	0.0554775663860474	0.0554775663860474	14
29.821953	30.727589	0.283264564249502	0.283264564249502	14
30.727589	31.9396355	0.125110784018911	0.125110784018911	14
31.9396355	35.368804	0.255428080763247	0.255428080763247	14
35.368804	36.034752	0.0874032539864937	0.0874032539864937	14
36.034752	41.144342	0.293468339529947	0.293468339529947	14
41.144342	46.245967	0.222408461385385	0.222408461385385	14
