x	xend	y	yend	showSelected2
1.805513	59.043596	-0.177831386591835	-0.177831386591835	0
1.805513	53.784407	-0.169784441192347	-0.169784441192347	1
53.784407	59.043596	-0.288476885834803	-0.288476885834803	1
1.805513	53.784407	-0.169784441192347	-0.169784441192347	2
53.784407	55.4894955	-0.346544594590793	-0.346544594590793	2
55.4894955	59.043596	-0.230409177078813	-0.230409177078813	2
1.805513	41.7354135	-0.178839160965849	-0.178839160965849	3
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	3
42.4987225	53.784407	-0.159983820084803	-0.159983820084803	3
53.784407	59.043596	-0.288476885834803	-0.288476885834803	3
1.805513	30.5373505	-0.168112342543828	-0.168112342543828	4
30.5373505	41.7354135	-0.211019616231911	-0.211019616231911	4
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	4
42.4987225	53.784407	-0.159983820084803	-0.159983820084803	4
53.784407	59.043596	-0.288476885834803	-0.288476885834803	4
1.805513	41.7354135	-0.178839160965849	-0.178839160965849	5
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	5
42.4987225	47.6406535	-0.152187519235369	-0.152187519235369	5
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	5
48.6334035	52.645668	-0.124300083839189	-0.124300083839189	5
52.645668	59.043596	-0.272627101095443	-0.272627101095443	5
1.805513	30.5373505	-0.168112342543828	-0.168112342543828	6
30.5373505	41.7354135	-0.211019616231911	-0.211019616231911	6
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	6
42.4987225	47.6406535	-0.152187519235369	-0.152187519235369	6
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	6
48.6334035	52.645668	-0.124300083839189	-0.124300083839189	6
52.645668	59.043596	-0.272627101095443	-0.272627101095443	6
1.805513	5.486965	-0.178454393761062	-0.178454393761062	7
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	7
6.2082935	41.7354135	-0.183786208410247	-0.183786208410247	7
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	7
42.4987225	47.6406535	-0.152187519235369	-0.152187519235369	7
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	7
48.6334035	52.645668	-0.124300083839189	-0.124300083839189	7
52.645668	59.043596	-0.272627101095443	-0.272627101095443	7
1.805513	5.486965	-0.178454393761062	-0.178454393761062	8
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	8
6.2082935	41.7354135	-0.183786208410247	-0.183786208410247	8
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	8
42.4987225	47.6406535	-0.152187519235369	-0.152187519235369	8
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	8
48.6334035	53.784407	-0.138454730222324	-0.138454730222324	8
53.784407	55.4894955	-0.346544594590793	-0.346544594590793	8
55.4894955	59.043596	-0.230409177078813	-0.230409177078813	8
1.805513	5.486965	-0.178454393761062	-0.178454393761062	9
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	9
6.2082935	41.7354135	-0.183786208410247	-0.183786208410247	9
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	9
42.4987225	47.6406535	-0.152187519235369	-0.152187519235369	9
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	9
48.6334035	49.755512	-0.0380063225797449	-0.0380063225797449	9
49.755512	53.784407	-0.15854441175084	-0.15854441175084	9
53.784407	55.4894955	-0.346544594590793	-0.346544594590793	9
55.4894955	59.043596	-0.230409177078813	-0.230409177078813	9
1.805513	5.486965	-0.178454393761062	-0.178454393761062	10
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	10
6.2082935	30.5373505	-0.172892845281581	-0.172892845281581	10
30.5373505	41.7354135	-0.211019616231911	-0.211019616231911	10
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	10
42.4987225	47.6406535	-0.152187519235369	-0.152187519235369	10
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	10
48.6334035	49.755512	-0.0380063225797449	-0.0380063225797449	10
49.755512	53.784407	-0.15854441175084	-0.15854441175084	10
53.784407	55.4894955	-0.346544594590793	-0.346544594590793	10
55.4894955	59.043596	-0.230409177078813	-0.230409177078813	10
1.805513	5.486965	-0.178454393761062	-0.178454393761062	11
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	11
6.2082935	30.5373505	-0.172892845281581	-0.172892845281581	11
30.5373505	41.7354135	-0.211019616231911	-0.211019616231911	11
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	11
42.4987225	43.569773	-0.232768962976124	-0.232768962976124	11
43.569773	47.6406535	-0.13875727861191	-0.13875727861191	11
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	11
48.6334035	49.755512	-0.0380063225797449	-0.0380063225797449	11
49.755512	53.784407	-0.15854441175084	-0.15854441175084	11
53.784407	55.4894955	-0.346544594590793	-0.346544594590793	11
55.4894955	59.043596	-0.230409177078813	-0.230409177078813	11
1.805513	5.486965	-0.178454393761062	-0.178454393761062	12
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	12
6.2082935	12.98165	-0.199419422968779	-0.199419422968779	12
12.98165	13.8204795	-0.0694518807521452	-0.0694518807521452	12
13.8204795	30.5373505	-0.169797372970817	-0.169797372970817	12
30.5373505	41.7354135	-0.211019616231911	-0.211019616231911	12
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	12
42.4987225	47.6406535	-0.152187519235369	-0.152187519235369	12
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	12
48.6334035	49.755512	-0.0380063225797449	-0.0380063225797449	12
49.755512	53.784407	-0.15854441175084	-0.15854441175084	12
53.784407	55.4894955	-0.346544594590793	-0.346544594590793	12
55.4894955	59.043596	-0.230409177078813	-0.230409177078813	12
1.805513	5.486965	-0.178454393761062	-0.178454393761062	13
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	13
6.2082935	12.98165	-0.199419422968779	-0.199419422968779	13
12.98165	13.8204795	-0.0694518807521452	-0.0694518807521452	13
13.8204795	30.5373505	-0.169797372970817	-0.169797372970817	13
30.5373505	41.7354135	-0.211019616231911	-0.211019616231911	13
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	13
42.4987225	43.569773	-0.232768962976124	-0.232768962976124	13
43.569773	47.6406535	-0.13875727861191	-0.13875727861191	13
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	13
48.6334035	49.755512	-0.0380063225797449	-0.0380063225797449	13
49.755512	53.784407	-0.15854441175084	-0.15854441175084	13
53.784407	55.4894955	-0.346544594590793	-0.346544594590793	13
55.4894955	59.043596	-0.230409177078813	-0.230409177078813	13
1.805513	5.486965	-0.178454393761062	-0.178454393761062	14
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	14
6.2082935	12.98165	-0.199419422968779	-0.199419422968779	14
12.98165	13.8204795	-0.0694518807521452	-0.0694518807521452	14
13.8204795	30.5373505	-0.169797372970817	-0.169797372970817	14
30.5373505	41.7354135	-0.211019616231911	-0.211019616231911	14
41.7354135	42.4987225	0.0551956542421246	0.0551956542421246	14
42.4987225	46.4791745	-0.180056107053992	-0.180056107053992	14
46.4791745	47.315031	-0.0484122051852459	-0.0484122051852459	14
47.315031	47.6406535	-0.148338000623185	-0.148338000623185	14
47.6406535	48.6334035	-0.343732465205711	-0.343732465205711	14
48.6334035	49.755512	-0.0380063225797449	-0.0380063225797449	14
49.755512	53.784407	-0.15854441175084	-0.15854441175084	14
53.784407	55.4894955	-0.346544594590793	-0.346544594590793	14
55.4894955	59.043596	-0.230409177078813	-0.230409177078813	14
1.805513	5.486965	-0.178454393761062	-0.178454393761062	15
5.486965	6.2082935	-0.00723156923107586	-0.00723156923107586	15
