colour	showSelectedlegendcolour	x	xend	y	yend
#00BFC4	yes	-0.243778376682442	5.11934591033127	1.31387055705505	1.31387055705505
#F8766D	no	-0.243778376682442	5.11934591033127	1.0277925733615	6.39091686037522
#00BFC4	yes	-0.243778376682442	5.11934591033127	0.538456396236547	11.264704970264
#00BFC4	yes	-0.243778376682442	5.11934591033127	0.208921512343206	16.2982943733844
#00BFC4	yes	-0.243778376682442	3.9195477008631	-0.0737746493524939	16.5795296608297
#00BFC4	yes	-0.243778376682442	3.14314124543033	-0.355068449734195	16.5795296608297
#F8766D	no	-0.243778376682442	2.62279693868984	-0.619922231404017	16.5795296608297
#00BFC4	yes	-0.228706250894542	2.25258390242691	-0.78950141242046	16.5795296608297
#F8766D	no	-0.197866267174463	1.9732626169818	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.173323407132002	1.75656893434023	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.154189704532193	1.58271340279282	-0.78950141242046	16.5795296608297
#F8766D	no	-0.138574436695032	1.44042838814589	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.125525432064938	1.32189382403924	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.114524097596511	1.22155521573042	-0.78950141242046	16.5795296608297
#F8766D	no	-0.105214809049073	1.13543026761165	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0970480324302832	1.06088737245306	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0900656273065004	0.995498814771632	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0840142123307545	0.937693497860429	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0783863760772248	0.886559794658893	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.073595338524604	0.840564191646455	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0692908693256411	0.799160684336865	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0654483283075067	0.761648389466309	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.061946868090045	0.727554544330415	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0587577654750351	0.696417498579318	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0558826301909708	0.667826997861118	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0532402960456312	0.641520946884374	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0507985353768566	0.61724112128661	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0485513217636102	0.594746125393802	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0464842835845607	0.573838254745801	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0445657898376422	0.5543663161365	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0427694052680616	0.536198297173609	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.041104580169389	0.519186744774163	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0395468364341167	0.50323538460495	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0380811765615007	0.488253098385473	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0367243947431963	0.474129460352396	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0354453644034862	0.460812666260803	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0342371763572546	0.448235909010804	-0.78950141242046	16.5795296608297
#F8766D	no	-0.033113523137524	0.436319749112479	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.032030288179672	0.425049476905858	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0310278334428499	0.414331937666128	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0300952837504085	0.404130493080845	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0292092265957039	0.394425677629909	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0283775046368728	0.385170854250035	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0275809786042732	0.37634997658759	-0.78950141242046	16.5795296608297
