xintercept	showSelected2
7.5654575	1
7.6666195	2
13.9203125	2
7.6666195	3
13.9203125	3
54.77313	3
7.6666195	4
13.9203125	4
163.029061	4
163.0984345	4
7.6666195	5
13.9203125	5
54.77313	5
163.029061	5
163.0984345	5
7.6666195	6
13.9203125	6
55.5675425	6
58.6484695	6
163.029061	6
163.0984345	6
7.6666195	7
13.9203125	7
33.7351645	7
37.5534165	7
54.77313	7
163.029061	7
163.0984345	7
7.6666195	8
13.9203125	8
24.5186685	8
29.873703	8
38.414942	8
54.77313	8
163.029061	8
163.0984345	8
7.6666195	9
13.9203125	9
24.5186685	9
29.873703	9
38.414942	9
55.5675425	9
58.6484695	9
163.029061	9
163.0984345	9
7.6666195	10
13.9203125	10
24.5186685	10
29.873703	10
38.414942	10
54.77313	10
103.7201345	10
104.710644	10
163.029061	10
163.0984345	10
7.6666195	11
13.9203125	11
24.5186685	11
29.873703	11
32.2239375	11
33.7351645	11
37.5534165	11
55.5675425	11
58.6484695	11
163.029061	11
163.0984345	11
7.6666195	12
13.9203125	12
24.5186685	12
29.873703	12
32.2239375	12
33.7351645	12
37.5534165	12
54.77313	12
103.7201345	12
104.710644	12
163.029061	12
163.0984345	12
7.6666195	13
13.9203125	13
24.5186685	13
29.873703	13
32.2239375	13
33.7351645	13
37.5534165	13
55.5675425	13
58.6484695	13
103.7201345	13
104.710644	13
163.029061	13
163.0984345	13
7.6666195	14
13.9203125	14
24.5186685	14
29.873703	14
32.2239375	14
33.7351645	14
37.5534165	14
55.5675425	14
58.6484695	14
112.563239	14
115.1174315	14
132.37921	14
163.029061	14
163.0984345	14
2.225511	15
3.5930245	15
7.6666195	15
13.9203125	15
24.5186685	15
29.873703	15
32.2239375	15
33.7351645	15
37.5534165	15
55.5675425	15
58.6484695	15
103.7201345	15
104.710644	15
163.029061	15
163.0984345	15
1.2959245	16
2.070358	16
3.6422235	16
7.6666195	16
13.9203125	16
24.5186685	16
29.873703	16
32.2239375	16
33.7351645	16
37.5534165	16
55.5675425	16
58.6484695	16
103.7201345	16
104.710644	16
163.029061	16
163.0984345	16
1.2959245	17
2.070358	17
3.6422235	17
7.6666195	17
13.9203125	17
24.5186685	17
29.873703	17
32.2239375	17
33.7351645	17
37.5534165	17
55.5675425	17
58.6484695	17
112.563239	17
115.1174315	17
132.37921	17
163.029061	17
163.0984345	17
1.2959245	18
2.070358	18
3.6422235	18
7.6666195	18
13.9203125	18
24.5186685	18
29.873703	18
32.2239375	18
33.7351645	18
37.5534165	18
55.5675425	18
58.6484695	18
112.563239	18
115.1174315	18
132.37921	18
158.223382	18
163.029061	18
163.0984345	18
1.2959245	19
2.070358	19
3.6422235	19
7.6666195	19
13.9203125	19
24.5186685	19
29.873703	19
32.2239375	19
33.7351645	19
37.5534165	19
55.5675425	19
58.6484695	19
103.7201345	19
104.710644	19
112.563239	19
115.1174315	19
132.37921	19
163.029061	19
163.0984345	19
1.2959245	20
2.070358	20
3.6422235	20
7.6666195	20
13.9203125	20
24.5186685	20
29.873703	20
32.2239375	20
33.7351645	20
37.5534165	20
55.5675425	20
58.6484695	20
103.7201345	20
104.710644	20
112.563239	20
115.1174315	20
132.37921	20
158.223382	20
163.029061	20
163.0984345	20
1.2959245	21
2.070358	21
3.6422235	21
7.6666195	21
13.9203125	21
24.5186685	21
29.873703	21
32.2239375	21
33.7351645	21
37.5534165	21
55.5675425	21
58.6484695	21
103.7201345	21
104.710644	21
112.563239	21
115.1174315	21
132.37921	21
158.6375265	21
160.529778	21
163.029061	21
163.0984345	21
1.2959245	22
2.070358	22
3.6422235	22
7.6666195	22
13.9203125	22
15.215687	22
16.7690645	22
19.526994	22
24.5186685	22
29.873703	22
32.2239375	22
33.7351645	22
37.5534165	22
55.5675425	22
58.6484695	22
103.7201345	22
104.710644	22
112.563239	22
115.1174315	22
132.37921	22
163.029061	22
163.0984345	22
1.2959245	23
2.070358	23
3.6422235	23
7.6666195	23
13.9203125	23
15.215687	23
16.7690645	23
19.526994	23
24.5186685	23
29.873703	23
32.2239375	23
33.7351645	23
37.5534165	23
55.5675425	23
58.6484695	23
103.7201345	23
104.710644	23
112.563239	23
115.1174315	23
132.37921	23
158.223382	23
163.029061	23
