xintercept	showSelected2
79.275587	1
48.5996035	2
49.2215545	2
48.5996035	3
49.2215545	3
78.028171	3
6.8788375	4
48.5996035	4
49.2215545	4
78.028171	4
6.8788375	5
48.5996035	5
49.2215545	5
78.028171	5
113.4550455	5
6.8788375	6
48.5996035	6
49.2215545	6
78.028171	6
116.644321	6
119.006612	6
6.8788375	7
48.5996035	7
49.2215545	7
63.3254915	7
78.028171	7
116.644321	7
119.006612	7
6.8788375	8
48.5996035	8
49.2215545	8
63.3254915	8
68.7231685	8
78.028171	8
116.644321	8
119.006612	8
5.7004895	9
6.290859	9
48.5996035	9
49.2215545	9
63.3254915	9
68.7231685	9
78.028171	9
116.644321	9
119.006612	9
4.5300365	10
5.7004895	10
6.290859	10
48.5996035	10
49.2215545	10
63.3254915	10
68.7231685	10
78.028171	10
116.644321	10
119.006612	10
4.5300365	11
5.7004895	11
6.290859	11
31.8819555	11
48.5996035	11
49.2215545	11
63.3254915	11
68.7231685	11
78.028171	11
116.644321	11
119.006612	11
4.5300365	12
5.7004895	12
6.290859	12
20.739257	12
31.8819555	12
48.5996035	12
49.2215545	12
63.3254915	12
68.7231685	12
78.028171	12
116.644321	12
119.006612	12
4.5300365	13
5.7004895	13
6.290859	13
31.8819555	13
48.5996035	13
49.2215545	13
63.3254915	13
68.7231685	13
78.028171	13
116.644321	13
120.1089015	13
133.5948245	13
134.4550055	13
4.5300365	14
5.7004895	14
6.290859	14
20.739257	14
31.8819555	14
48.5996035	14
49.2215545	14
63.3254915	14
68.7231685	14
78.028171	14
116.644321	14
120.1089015	14
133.5948245	14
134.4550055	14
4.5300365	15
5.7004895	15
6.290859	15
17.7367595	15
20.739257	15
31.8819555	15
48.5996035	15
49.2215545	15
63.3254915	15
68.7231685	15
78.028171	15
116.644321	15
120.1089015	15
133.5948245	15
134.4550055	15
4.5300365	16
5.7004895	16
6.290859	16
17.7367595	16
20.739257	16
31.8819555	16
48.5996035	16
49.2215545	16
63.3254915	16
69.3221015	16
69.442936	16
78.028171	16
116.644321	16
120.1089015	16
133.5948245	16
134.4550055	16
4.5300365	17
5.7004895	17
6.290859	17
17.7367595	17
20.739257	17
31.8819555	17
48.5996035	17
49.2215545	17
63.3254915	17
68.7231685	17
78.028171	17
116.644321	17
119.006612	17
126.1806155	17
126.7165465	17
133.5948245	17
134.4550055	17
4.5300365	18
5.7004895	18
6.290859	18
17.7367595	18
20.739257	18
31.8819555	18
48.5996035	18
49.2215545	18
63.3254915	18
69.3221015	18
69.442936	18
78.028171	18
116.644321	18
119.006612	18
126.1806155	18
126.7165465	18
133.5948245	18
134.4550055	18
4.5300365	19
5.7004895	19
6.290859	19
17.7367595	19
20.739257	19
31.8819555	19
46.660221	19
48.5996035	19
49.2215545	19
63.3254915	19
69.3221015	19
69.442936	19
78.028171	19
116.644321	19
119.006612	19
126.1806155	19
126.7165465	19
133.5948245	19
134.4550055	19
4.5300365	20
5.7004895	20
6.290859	20
17.7367595	20
20.739257	20
31.8819555	20
35.0250615	20
46.660221	20
48.5996035	20
49.2215545	20
63.3254915	20
69.3221015	20
69.442936	20
78.028171	20
116.644321	20
119.006612	20
126.1806155	20
126.7165465	20
133.5948245	20
134.4550055	20
2.810546	21
4.5300365	21
5.7004895	21
6.290859	21
17.7367595	21
20.739257	21
31.8819555	21
35.0250615	21
46.660221	21
48.5996035	21
49.2215545	21
63.3254915	21
69.3221015	21
69.442936	21
78.028171	21
116.644321	21
119.006612	21
126.1806155	21
126.7165465	21
133.5948245	21
134.4550055	21
2.120605	22
2.5301275	22
4.5300365	22
5.7004895	22
6.290859	22
17.7367595	22
20.739257	22
31.8819555	22
35.0250615	22
46.660221	22
48.5996035	22
49.2215545	22
63.3254915	22
69.3221015	22
69.442936	22
78.028171	22
116.644321	22
119.006612	22
126.1806155	22
126.7165465	22
133.5948245	22
134.4550055	22
4.5300365	23
5.7004895	23
6.290859	23
17.7367595	23
20.739257	23
31.8819555	23
35.0250615	23
46.660221	23
48.5996035	23
49.2215545	23
63.3254915	23
69.3221015	23
69.442936	23
78.028171	23
107.4510005	23
108.392529	23
113.2612055	23
116.644321	23
119.006612	23
126.1806155	23
126.7165465	23
133.5948245	23
134.4550055	23
4.5300365	24
5.7004895	24
6.290859	24
17.7367595	24
20.739257	24
31.8819555	24
35.0250615	24
46.660221	24
48.5996035	24
49.2215545	24
63.3254915	24
69.3221015	24
69.442936	24
78.028171	24
107.4510005	24
108.392529	24
113.4550455	24
113.788165	24
116.644321	24
119.006612	24
126.1806155	24
126.7165465	24
133.5948245	24
134.4550055	24
2.120605	25
2.5301275	25
4.5300365	25
5.7004895	25
6.290859	25
17.7367595	25
20.739257	25
31.8819555	25
35.0250615	25
46.660221	25
48.5996035	25
49.2215545	25
63.3254915	25
69.3221015	25
69.442936	25
78.028171	25
107.4510005	25
108.392529	25
113.2612055	25
116.644321	25
119.006612	25
126.1806155	25
126.7165465	25
133.5948245	25
134.4550055	25
2.120605	26
2.5301275	26
4.5300365	26
5.7004895	26
6.290859	26
17.7367595	26
20.739257	26
31.8819555	26
35.0250615	26
46.660221	26
48.5996035	26
49.2215545	26
63.3254915	26
69.3221015	26
69.442936	26
78.028171	26
107.4510005	26
108.392529	26
113.4550455	26
113.788165	26
116.644321	26
119.006612	26
126.1806155	26
126.7165465	26
133.5948245	26
134.4550055	26
2.120605	27
2.5301275	27
4.5300365	27
5.7004895	27
6.290859	27
17.7367595	27
20.739257	27
31.8819555	27
36.538301	27
37.249864	27
46.660221	27
48.5996035	27
49.2215545	27
63.3254915	27
69.3221015	27
69.442936	27
78.028171	27
107.4510005	27
108.392529	27
113.4550455	27
113.788165	27
116.644321	27
119.006612	27
126.1806155	27
126.7165465	27
133.5948245	27
134.4550055	27
2.120605	28
2.5301275	28
4.5300365	28
5.7004895	28
6.290859	28
17.7367595	28
20.739257	28
31.8819555	28
36.538301	28
37.249864	28
46.660221	28
48.5996035	28
49.2215545	28
63.3254915	28
69.3221015	28
69.442936	28
78.028171	28
107.4510005	28
108.392529	28
113.4550455	28
113.788165	28
116.644321	28
118.5631095	28
119.006612	28
126.1806155	28
126.7165465	28
133.5948245	28
134.4550055	28
2.120605	29
2.5301275	29
4.5300365	29
5.7004895	29
6.290859	29
17.7367595	29
20.739257	29
31.8819555	29
36.538301	29
37.249864	29
46.660221	29
48.5996035	29
49.2215545	29
63.3254915	29
69.3221015	29
69.442936	29
78.028171	29
85.6393695	29
85.9491735	29
107.4510005	29
108.392529	29
113.4550455	29
113.788165	29
116.644321	29
119.006612	29
126.1806155	29
126.7165465	29
133.5948245	29
134.4550055	29
2.120605	30
2.5301275	30
4.5300365	30
5.7004895	30
6.290859	30
17.7367595	30
20.739257	30
31.8819555	30
36.538301	30
37.249864	30
46.660221	30
48.5996035	30
49.2215545	30
63.3254915	30
69.3221015	30
69.442936	30
78.028171	30
85.6393695	30
85.9491735	30
107.4510005	30
108.392529	30
113.4550455	30
113.788165	30
116.644321	30
118.5631095	30
119.006612	30
126.1806155	30
126.7165465	30
133.5948245	30
134.4550055	30
2.120605	31
2.5301275	31
4.5300365	31
5.7004895	31
6.290859	31
17.7367595	31
20.739257	31
31.8819555	31
36.538301	31
37.249864	31
46.660221	31
48.5996035	31
49.2215545	31
63.3254915	31
69.3221015	31
69.442936	31
78.028171	31
85.6393695	31
85.9491735	31
101.263065	31
102.90516	31
107.4510005	31
108.392529	31
113.4550455	31
113.788165	31
116.644321	31
119.006612	31
126.1806155	31
126.7165465	31
133.5948245	31
134.4550055	31
2.120605	32
2.5301275	32
4.5300365	32
5.7004895	32
6.290859	32
17.7367595	32
20.739257	32
31.8819555	32
36.538301	32
37.249864	32
46.660221	32
48.5996035	32
49.2215545	32
63.3254915	32
69.3221015	32
69.442936	32
78.028171	32
85.6393695	32
85.9491735	32
101.263065	32
102.90516	32
107.4510005	32
108.392529	32
113.4550455	32
113.788165	32
116.644321	32
118.5631095	32
119.006612	32
126.1806155	32
126.7165465	32
133.5948245	32
134.4550055	32
2.120605	33
2.5301275	33
4.5300365	33
5.7004895	33
6.290859	33
10.022058	33
17.7367595	33
20.739257	33
31.8819555	33
36.538301	33
37.249864	33
46.660221	33
48.5996035	33
49.2215545	33
63.3254915	33
69.3221015	33
69.442936	33
78.028171	33
85.6393695	33
85.9491735	33
101.263065	33
102.90516	33
107.4510005	33
108.392529	33
113.4550455	33
113.788165	33
116.644321	33
118.5631095	33
119.006612	33
126.1806155	33
126.7165465	33
133.5948245	33
134.4550055	33
2.120605	34
2.5301275	34
4.5300365	34
5.7004895	34
6.290859	34
17.7367595	34
20.739257	34
31.8819555	34
36.538301	34
37.249864	34
46.660221	34
48.5996035	34
49.2215545	34
63.3254915	34
69.3221015	34
69.442936	34
78.028171	34
85.6393695	34
85.9491735	34
101.263065	34
102.90516	34
107.4510005	34
108.392529	34
113.4550455	34
113.788165	34
116.644321	34
119.006612	34
123.0742825	34
123.2679895	34
123.772605	34
126.1806155	34
126.7165465	34
133.5948245	34
134.4550055	34
2.120605	35
2.5301275	35
4.5300365	35
5.7004895	35
6.290859	35
17.7367595	35
20.739257	35
31.8819555	35
36.538301	35
37.249864	35
46.660221	35
48.5996035	35
49.2215545	35
63.3254915	35
69.3221015	35
69.442936	35
78.028171	35
85.6393695	35
85.9491735	35
101.263065	35
102.90516	35
107.4510005	35
108.392529	35
113.4550455	35
113.788165	35
116.644321	35
118.5631095	35
119.006612	35
123.0742825	35
123.2679895	35
123.772605	35
126.1806155	35
126.7165465	35
133.5948245	35
134.4550055	35
2.120605	36
2.5301275	36
4.5300365	36
5.7004895	36
6.290859	36
10.022058	36
17.7367595	36
20.739257	36
31.8819555	36
36.538301	36
37.249864	36
46.660221	36
48.5996035	36
49.2215545	36
63.3254915	36
69.3221015	36
69.442936	36
78.028171	36
85.6393695	36
85.9491735	36
101.263065	36
102.90516	36
107.4510005	36
108.392529	36
113.4550455	36
113.788165	36
116.644321	36
118.5631095	36
119.006612	36
123.0742825	36
123.2679895	36
123.772605	36
126.1806155	36
126.7165465	36
133.5948245	36
134.4550055	36
2.120605	37
2.5301275	37
4.5300365	37
5.7004895	37
6.290859	37
10.022058	37
17.7367595	37
20.739257	37
31.8819555	37
36.538301	37
37.249864	37
46.660221	37
48.5996035	37
49.2215545	37
63.3254915	37
69.3221015	37
69.442936	37
78.028171	37
85.6393695	37
85.9491735	37
101.263065	37
102.90516	37
107.4510005	37
108.392529	37
113.4550455	37
113.788165	37
116.644321	37
118.5631095	37
119.006612	37
123.0742825	37
123.2679895	37
123.772605	37
126.1806155	37
126.7165465	37
128.934483	37
133.5948245	37
134.4550055	37
2.120605	38
2.5301275	38
4.5300365	38
5.7004895	38
6.290859	38
10.608381	38
11.5360325	38
17.7367595	38
20.739257	38
31.8819555	38
36.538301	38
37.249864	38
46.660221	38
48.5996035	38
49.2215545	38
63.3254915	38
69.3221015	38
69.442936	38
78.028171	38
85.6393695	38
85.9491735	38
101.263065	38
102.90516	38
107.4510005	38
108.392529	38
113.4550455	38
113.788165	38
116.644321	38
118.5631095	38
119.006612	38
123.0742825	38
123.2679895	38
123.772605	38
126.1806155	38
126.7165465	38
128.934483	38
133.5948245	38
134.4550055	38
2.120605	39
2.5301275	39
4.5300365	39
5.7004895	39
6.290859	39
10.022058	39
17.7367595	39
20.739257	39
31.8819555	39
36.538301	39
37.249864	39
46.660221	39
48.5996035	39
49.2215545	39
63.3254915	39
69.3221015	39
69.442936	39
71.06321	39
72.534612	39
74.0096935	39
79.275587	39
85.6393695	39
85.9491735	39
101.263065	39
102.90516	39
107.4510005	39
108.392529	39
113.4550455	39
113.788165	39
116.644321	39
118.5631095	39
119.006612	39
123.0742825	39
123.2679895	39
123.772605	39
126.1806155	39
126.7165465	39
133.5948245	39
134.4550055	39
2.120605	40
2.5301275	40
4.5300365	40
5.7004895	40
6.290859	40
10.022058	40
17.7367595	40
20.739257	40
31.8819555	40
36.538301	40
37.249864	40
46.660221	40
48.5996035	40
49.2215545	40
63.3254915	40
69.3221015	40
69.442936	40
71.06321	40
72.534612	40
74.0096935	40
79.275587	40
85.6393695	40
85.9491735	40
101.263065	40
102.90516	40
107.4510005	40
108.392529	40
113.4550455	40
113.788165	40
116.644321	40
118.5631095	40
119.006612	40
123.0742825	40
123.2679895	40
123.772605	40
126.1806155	40
126.7165465	40
128.934483	40
133.5948245	40
134.4550055	40
2.120605	41
2.5301275	41
4.5300365	41
5.7004895	41
6.290859	41
10.608381	41
11.5360325	41
17.7367595	41
20.739257	41
31.8819555	41
36.538301	41
37.249864	41
46.660221	41
48.5996035	41
49.2215545	41
63.3254915	41
69.3221015	41
69.442936	41
71.06321	41
72.534612	41
74.0096935	41
79.275587	41
85.6393695	41
85.9491735	41
101.263065	41
102.90516	41
107.4510005	41
108.392529	41
113.4550455	41
113.788165	41
116.644321	41
118.5631095	41
119.006612	41
123.0742825	41
123.2679895	41
123.772605	41
126.1806155	41
126.7165465	41
128.934483	41
133.5948245	41
134.4550055	41
2.120605	42
2.5301275	42
4.5300365	42
5.7004895	42
6.290859	42
10.608381	42
11.5360325	42
17.7367595	42
18.90025	42
20.739257	42
31.8819555	42
36.538301	42
37.249864	42
46.660221	42
48.5996035	42
49.2215545	42
63.3254915	42
69.3221015	42
69.442936	42
71.06321	42
72.534612	42
