x	xend	y	yend	showSelected2
22.974086	102.09767	0.0105331412056895	0.0105331412056895	0
22.974086	34.478996	0.113907695984075	0.113907695984075	1
34.478996	102.09767	-0.00810817195106852	-0.00810817195106852	1
22.974086	31.7791885	-0.00851419812528749	-0.00851419812528749	2
31.7791885	32.6074345	0.818032474658094	0.818032474658094	2
32.6074345	102.09767	0.000134401224664231	0.000134401224664231	2
22.974086	31.7791885	-0.00851419812528749	-0.00851419812528749	3
31.7791885	32.6074345	0.818032474658094	0.818032474658094	3
32.6074345	34.478996	0.251532883084513	0.251532883084513	3
34.478996	102.09767	-0.00810817195106852	-0.00810817195106852	3
22.974086	31.7791885	-0.00851419812528749	-0.00851419812528749	4
31.7791885	32.6074345	0.818032474658094	0.818032474658094	4
32.6074345	40.188689	0.0854998538499352	0.0854998538499352	4
40.188689	40.5834915	-0.442222328605074	-0.442222328605074	4
40.5834915	102.09767	0.000406848008934113	0.000406848008934113	4
22.974086	31.7791885	-0.00851419812528749	-0.00851419812528749	5
31.7791885	32.6074345	0.818032474658094	0.818032474658094	5
32.6074345	34.478996	0.251532883084513	0.251532883084513	5
34.478996	40.188689	-0.02518883230645	-0.02518883230645	5
40.188689	40.5834915	-0.442222328605074	-0.442222328605074	5
40.5834915	102.09767	0.000406848008934113	0.000406848008934113	5
22.974086	31.7791885	-0.00851419812528749	-0.00851419812528749	6
31.7791885	32.6074345	0.818032474658094	0.818032474658094	6
32.6074345	34.478996	0.251532883084513	0.251532883084513	6
34.478996	40.188689	-0.02518883230645	-0.02518883230645	6
40.188689	40.5834915	-0.442222328605074	-0.442222328605074	6
40.5834915	95.3109385	0.00714955719302671	0.00714955719302671	6
95.3109385	102.09767	-0.0697173275056288	-0.0697173275056288	6
22.974086	31.7791885	-0.00851419812528749	-0.00851419812528749	7
31.7791885	32.6074345	0.818032474658094	0.818032474658094	7
32.6074345	34.478996	0.251532883084513	0.251532883084513	7
34.478996	40.188689	-0.02518883230645	-0.02518883230645	7
40.188689	40.5834915	-0.442222328605074	-0.442222328605074	7
40.5834915	77.355311	-0.00205474634423466	-0.00205474634423466	7
77.355311	78.808361	0.135491678560834	0.135491678560834	7
78.808361	102.09767	-0.00847293547183068	-0.00847293547183068	7
22.974086	31.7791885	-0.00851419812528749	-0.00851419812528749	8
31.7791885	32.6074345	0.818032474658094	0.818032474658094	8
32.6074345	34.478996	0.251532883084513	0.251532883084513	8
34.478996	40.188689	-0.02518883230645	-0.02518883230645	8
40.188689	40.5834915	-0.442222328605074	-0.442222328605074	8
40.5834915	77.355311	-0.00205474634423466	-0.00205474634423466	8
77.355311	78.808361	0.135491678560834	0.135491678560834	8
78.808361	95.3109385	0.0106659370387313	0.0106659370387313	8
95.3109385	102.09767	-0.0697173275056288	-0.0697173275056288	8
22.974086	31.7791885	-0.00851419812528749	-0.00851419812528749	9
31.7791885	32.6074345	0.818032474658094	0.818032474658094	9
32.6074345	33.5180105	0.31150311546827	0.31150311546827	9
33.5180105	34.478996	0.191562650700756	0.191562650700756	9
34.478996	40.188689	-0.02518883230645	-0.02518883230645	9
