x	xend	y	yend	showSelected2
0.093153	158.859668	0.241984285883094	0.241984285883094	0
0.093153	76.9866905	0.221395940968515	0.221395940968515	1
76.9866905	158.859668	0.258349380558784	0.258349380558784	1
0.093153	7.6842975	0.239683862999967	0.239683862999967	2
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	2
9.8506445	158.859668	0.244849808667403	0.244849808667403	2
0.093153	7.6842975	0.239683862999967	0.239683862999967	3
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	3
9.8506445	76.9866905	0.22669521198589	0.22669521198589	3
76.9866905	158.859668	0.258349380558784	0.258349380558784	3
0.093153	7.6842975	0.239683862999967	0.239683862999967	4
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	4
9.8506445	55.220947	0.255363889230021	0.255363889230021	4
55.220947	76.9866905	0.167848979747936	0.167848979747936	4
76.9866905	158.859668	0.258349380558784	0.258349380558784	4
0.093153	7.6842975	0.239683862999967	0.239683862999967	5
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	5
9.8506445	55.220947	0.255363889230021	0.255363889230021	5
55.220947	76.9866905	0.167848979747936	0.167848979747936	5
76.9866905	87.523177	0.306872359271415	0.306872359271415	5
87.523177	158.859668	0.248644784816258	0.248644784816258	5
0.093153	7.6842975	0.239683862999967	0.239683862999967	6
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	6
9.8506445	55.220947	0.255363889230021	0.255363889230021	6
55.220947	76.9866905	0.167848979747936	0.167848979747936	6
76.9866905	143.096437	0.263212597893275	0.263212597893275	6
143.096437	146.012207	0.053635031625331	0.053635031625331	6
146.012207	158.859668	0.267637506831679	0.267637506831679	6
0.093153	7.6842975	0.239683862999967	0.239683862999967	7
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	7
9.8506445	57.5722755	0.247317810527915	0.247317810527915	7
57.5722755	62.464735	0.004032581405508	0.004032581405508	7
62.464735	76.9866905	0.192737790743866	0.192737790743866	7
76.9866905	143.096437	0.263212597893275	0.263212597893275	7
143.096437	146.012207	0.053635031625331	0.053635031625331	7
146.012207	158.859668	0.267637506831679	0.267637506831679	7
0.093153	7.6842975	0.239683862999967	0.239683862999967	8
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	8
9.8506445	26.3357965	0.26381569466431	0.26381569466431	8
26.3357965	27.6658355	-0.0232697793228472	-0.0232697793228472	8
27.6658355	54.51877	0.264043109453184	0.264043109453184	8
54.51877	76.9866905	0.170224929370713	0.170224929370713	8
76.9866905	143.096437	0.263212597893275	0.263212597893275	8
143.096437	146.012207	0.053635031625331	0.053635031625331	8
146.012207	158.859668	0.267637506831679	0.267637506831679	8
0.093153	7.6842975	0.239683862999967	0.239683862999967	9
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	9
9.8506445	57.5722755	0.247317810527915	0.247317810527915	9
57.5722755	62.464735	0.004032581405508	0.004032581405508	9
62.464735	76.9866905	0.192737790743866	0.192737790743866	9
76.9866905	97.209896	0.284919683215153	0.284919683215153	9
97.209896	97.9877535	0.00288250853312137	0.00288250853312137	9
97.9877535	143.096437	0.258867737839957	0.258867737839957	9
143.096437	146.012207	0.053635031625331	0.053635031625331	9
146.012207	158.859668	0.267637506831679	0.267637506831679	9
0.093153	7.6842975	0.239683862999967	0.239683862999967	10
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	10
9.8506445	26.3357965	0.26381569466431	0.26381569466431	10
26.3357965	27.6658355	-0.0232697793228472	-0.0232697793228472	10
27.6658355	54.51877	0.264043109453184	0.264043109453184	10
54.51877	76.9866905	0.170224929370713	0.170224929370713	10
76.9866905	97.209896	0.284919683215153	0.284919683215153	10
97.209896	97.9877535	0.00288250853312137	0.00288250853312137	10
97.9877535	143.096437	0.258867737839957	0.258867737839957	10
143.096437	146.012207	0.053635031625331	0.053635031625331	10
146.012207	158.859668	0.267637506831679	0.267637506831679	10
0.093153	7.6842975	0.239683862999967	0.239683862999967	11
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	11
9.8506445	26.3357965	0.26381569466431	0.26381569466431	11
26.3357965	27.6658355	-0.0232697793228472	-0.0232697793228472	11
27.6658355	57.5722755	0.250192354539219	0.250192354539219	11
57.5722755	62.464735	0.004032581405508	0.004032581405508	11
62.464735	76.9866905	0.192737790743866	0.192737790743866	11
76.9866905	97.209896	0.284919683215153	0.284919683215153	11
97.209896	97.9877535	0.00288250853312137	0.00288250853312137	11
97.9877535	143.096437	0.258867737839957	0.258867737839957	11
143.096437	146.012207	0.053635031625331	0.053635031625331	11
146.012207	158.859668	0.267637506831679	0.267637506831679	11
0.093153	7.6842975	0.239683862999967	0.239683862999967	12
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	12
9.8506445	26.3357965	0.26381569466431	0.26381569466431	12
26.3357965	27.6658355	-0.0232697793228472	-0.0232697793228472	12
27.6658355	57.5722755	0.250192354539219	0.250192354539219	12
57.5722755	62.464735	0.004032581405508	0.004032581405508	12
62.464735	75.9875225	0.20843913947668	0.20843913947668	12
75.9875225	76.9866905	0.00432160595009347	0.00432160595009347	12
76.9866905	97.209896	0.284919683215153	0.284919683215153	12
97.209896	97.9877535	0.00288250853312137	0.00288250853312137	12
97.9877535	143.096437	0.258867737839957	0.258867737839957	12
143.096437	146.012207	0.053635031625331	0.053635031625331	12
146.012207	158.859668	0.267637506831679	0.267637506831679	12
0.093153	7.6842975	0.239683862999967	0.239683862999967	13
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	13
9.8506445	26.3357965	0.26381569466431	0.26381569466431	13
26.3357965	27.6658355	-0.0232697793228472	-0.0232697793228472	13
27.6658355	54.51877	0.264043109453184	0.264043109453184	13
54.51877	57.5722755	0.178168428986598	0.178168428986598	13
57.5722755	62.464735	0.004032581405508	0.004032581405508	13
62.464735	75.9875225	0.20843913947668	0.20843913947668	13
75.9875225	76.9866905	0.00432160595009347	0.00432160595009347	13
76.9866905	97.209896	0.284919683215153	0.284919683215153	13
97.209896	97.9877535	0.00288250853312137	0.00288250853312137	13
97.9877535	143.096437	0.258867737839957	0.258867737839957	13
143.096437	146.012207	0.053635031625331	0.053635031625331	13
146.012207	158.859668	0.267637506831679	0.267637506831679	13
0.093153	7.6842975	0.239683862999967	0.239683862999967	14
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	14
9.8506445	26.3357965	0.26381569466431	0.26381569466431	14
26.3357965	27.6658355	-0.0232697793228472	-0.0232697793228472	14
27.6658355	55.2448415	0.259490038293444	0.259490038293444	14
55.2448415	55.4051	0.0243196791954129	0.0243196791954129	14
55.4051	57.5722755	0.232961119651969	0.232961119651969	14
57.5722755	62.464735	0.004032581405508	0.004032581405508	14
62.464735	75.9875225	0.20843913947668	0.20843913947668	14
75.9875225	76.9866905	0.00432160595009347	0.00432160595009347	14
76.9866905	97.209896	0.284919683215153	0.284919683215153	14
97.209896	97.9877535	0.00288250853312137	0.00288250853312137	14
97.9877535	143.096437	0.258867737839957	0.258867737839957	14
143.096437	146.012207	0.053635031625331	0.053635031625331	14
146.012207	158.859668	0.267637506831679	0.267637506831679	14
0.093153	7.6842975	0.239683862999967	0.239683862999967	15
7.6842975	9.8506445	-0.140825544133565	-0.140825544133565	15
