xintercept	showSelected2
32.1659645	1
55.415831	2
61.547425	2
32.1659645	3
55.415831	3
61.547425	3
21.8245445	4
22.3525015	4
55.415831	4
61.547425	4
22.3525015	5
25.549615	5
29.821953	5
55.415831	5
61.547425	5
21.8245445	6
22.3525015	6
25.549615	6
29.821953	6
55.415831	6
61.547425	6
2.779494	7
21.8245445	7
22.3525015	7
25.549615	7
29.821953	7
55.415831	7
61.547425	7
21.8245445	8
22.3525015	8
25.549615	8
29.821953	8
30.727589	8
31.9396355	8
55.415831	8
61.547425	8
2.779494	9
21.8245445	9
22.3525015	9
25.549615	9
29.821953	9
30.727589	9
31.9396355	9
55.415831	9
61.547425	9
21.8245445	10
22.3525015	10
25.549615	10
29.821953	10
30.727589	10
31.9396355	10
35.368804	10
36.034752	10
55.415831	10
61.547425	10
21.8245445	11
22.3525015	11
25.549615	11
29.821953	11
30.727589	11
31.9396355	11
35.368804	11
36.034752	11
41.144342	11
55.415831	11
61.547425	11
2.779494	12
21.8245445	12
22.3525015	12
25.549615	12
29.821953	12
30.727589	12
31.9396355	12
35.368804	12
36.034752	12
41.144342	12
55.415831	12
61.547425	12
13.82832	13
14.700016	13
21.8245445	13
22.3525015	13
25.549615	13
29.821953	13
30.727589	13
31.9396355	13
35.368804	13
36.034752	13
41.144342	13
55.415831	13
61.547425	13
21.8245445	14
22.3525015	14
25.549615	14
29.821953	14
30.727589	14
31.9396355	14
35.368804	14
36.034752	14
41.144342	14
46.245967	14
47.3531115	14
48.215892	14
55.415831	14
61.547425	14
21.8245445	15
22.3525015	15
25.549615	15
29.821953	15
30.727589	15
31.9396355	15
35.368804	15
36.034752	15
41.144342	15
46.245967	15
47.3531115	15
48.215892	15
51.5394335	15
55.415831	15
61.547425	15
21.8245445	16
22.3525015	16
25.549615	16
29.821953	16
30.727589	16
31.9396355	16
35.368804	16
36.034752	16
41.144342	16
46.245967	16
47.3531115	16
48.215892	16
51.5394335	16
52.2484835	16
55.415831	16
61.547425	16
2.779494	17
21.8245445	17
22.3525015	17
25.549615	17
29.821953	17
30.727589	17
31.9396355	17
35.368804	17
36.034752	17
41.144342	17
46.245967	17
47.3531115	17
48.215892	17
51.5394335	17
52.2484835	17
55.415831	17
61.547425	17
2.779494	18
21.8245445	18
22.3525015	18
25.549615	18
29.821953	18
30.727589	18
31.9396355	18
35.368804	18
36.034752	18
41.144342	18
45.9901125	18
46.245967	18
47.3531115	18
48.215892	18
51.5394335	18
52.2484835	18
55.415831	18
61.547425	18
2.779494	19
21.8245445	19
22.3525015	19
25.549615	19
29.821953	19
30.727589	19
31.9396355	19
35.368804	19
36.034752	19
41.144342	19
44.745471	19
45.9901125	19
46.245967	19
47.3531115	19
48.215892	19
51.5394335	19
52.2484835	19
55.415831	19
61.547425	19
2.779494	20
12.4226355	20
14.700016	20
21.8245445	20
22.3525015	20
25.549615	20
29.821953	20
30.727589	20
31.9396355	20
35.368804	20
36.034752	20
41.144342	20
45.9901125	20
46.245967	20
47.3531115	20
48.215892	20
51.5394335	20
52.2484835	20
55.415831	20
61.547425	20
2.779494	21
12.4226355	21
14.700016	21
21.8245445	21
22.3525015	21
25.549615	21
29.821953	21
30.727589	21
31.9396355	21
35.368804	21
36.034752	21
41.144342	21
44.745471	21
45.9901125	21
46.245967	21
47.3531115	21
48.215892	21
51.5394335	21
52.2484835	21
55.415831	21
61.547425	21
2.779494	22
12.4226355	22
14.700016	22
21.8245445	22
22.3525015	22
25.549615	22
29.821953	22
30.727589	22
31.9396355	22
33.614233	22
34.2515055	22
35.368804	22
36.034752	22
41.144342	22
45.9901125	22
46.245967	22
47.3531115	22
48.215892	22
51.5394335	22
52.2484835	22
55.415831	22
61.547425	22
2.779494	23
12.4226355	23
14.700016	23
21.8245445	23
22.3525015	23
25.549615	23
29.821953	23
30.727589	23
31.9396355	23
33.614233	23
34.2515055	23
35.368804	23
36.034752	23
41.144342	23
44.745471	23
45.9901125	23
46.245967	23
47.3531115	23
48.215892	23
51.5394335	23
52.2484835	23
55.415831	23
61.547425	23
2.779494	24
12.4226355	24
14.700016	24
21.8245445	24
22.3525015	24
25.549615	24
29.821953	24
30.727589	24
31.9396355	24
32.8237835	24
33.614233	24
34.2515055	24
35.368804	24
36.034752	24
41.144342	24
44.745471	24
45.9901125	24
46.245967	24
47.3531115	24
48.215892	24
51.5394335	24
52.2484835	24
55.415831	24
61.547425	24
2.779494	25
12.4226355	25
14.700016	25
21.8245445	25
22.3525015	25
25.549615	25
29.821953	25
30.727589	25
31.667657	25
31.9396355	25
32.8237835	25
33.614233	25
34.2515055	25
35.368804	25
36.034752	25
41.144342	25
44.745471	25
45.9901125	25
46.245967	25
47.3531115	25
48.215892	25
51.5394335	25
52.2484835	25
55.415831	25
61.547425	25
2.779494	26
9.8729895	26
11.057314	26
13.82832	26
14.700016	26
21.8245445	26
22.3525015	26
25.549615	26
29.821953	26
30.727589	26
31.9396355	26
32.8237835	26
33.614233	26
34.2515055	26
35.368804	26
36.034752	26
41.144342	26
44.745471	26
45.9901125	26
46.245967	26
47.3531115	26
48.215892	26
51.5394335	26
52.2484835	26
55.415831	26
61.547425	26
2.779494	27
9.8729895	27
11.057314	27
13.82832	27
14.700016	27
21.8245445	27
22.3525015	27
25.549615	27
29.821953	27
30.727589	27
