x	xend	y	yend	showSelected2
4.278696	154.130711	-0.386904948081909	-0.386904948081909	0
4.278696	54.5658205	-0.450416203100156	-0.450416203100156	1
54.5658205	154.130711	-0.338515420448959	-0.338515420448959	1
4.278696	116.8875285	-0.409984926000887	-0.409984926000887	2
116.8875285	134.869363	0.140625973483476	0.140625973483476	2
134.869363	154.130711	-0.451195361995312	-0.451195361995312	2
4.278696	47.759318	-0.459816547722586	-0.459816547722586	3
47.759318	52.7239225	-0.076001546722525	-0.076001546722525	3
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	3
54.5658205	154.130711	-0.338515420448959	-0.338515420448959	3
4.278696	52.7239225	-0.408641214255911	-0.408641214255911	4
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	4
54.5658205	116.8875285	-0.360223354186401	-0.360223354186401	4
116.8875285	134.869363	0.140625973483476	0.140625973483476	4
134.869363	154.130711	-0.451195361995312	-0.451195361995312	4
4.278696	47.759318	-0.459816547722586	-0.459816547722586	5
47.759318	52.7239225	-0.076001546722525	-0.076001546722525	5
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	5
54.5658205	116.8875285	-0.360223354186401	-0.360223354186401	5
116.8875285	134.869363	0.140625973483476	0.140625973483476	5
134.869363	154.130711	-0.451195361995312	-0.451195361995312	5
4.278696	47.759318	-0.459816547722586	-0.459816547722586	6
47.759318	49.7513925	0.169925001442312	0.169925001442312	6
49.7513925	52.7239225	-0.321928094887362	-0.321928094887362	6
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	6
54.5658205	116.8875285	-0.360223354186401	-0.360223354186401	6
116.8875285	134.869363	0.140625973483476	0.140625973483476	6
134.869363	154.130711	-0.451195361995312	-0.451195361995312	6
4.278696	47.759318	-0.459816547722586	-0.459816547722586	7
47.759318	52.7239225	-0.076001546722525	-0.076001546722525	7
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	7
54.5658205	92.757842	-0.266528068306826	-0.266528068306826	7
92.757842	97.792901	-0.873027143742234	-0.873027143742234	7
97.792901	116.8875285	-0.368451341806671	-0.368451341806671	7
116.8875285	134.869363	0.140625973483476	0.140625973483476	7
134.869363	154.130711	-0.451195361995312	-0.451195361995312	7
4.278696	47.759318	-0.459816547722586	-0.459816547722586	8
47.759318	52.7239225	-0.076001546722525	-0.076001546722525	8
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	8
54.5658205	85.4755235	-0.336646534925886	-0.336646534925886	8
85.4755235	92.757842	0.0840642647884745	0.0840642647884745	8
92.757842	97.792901	-0.873027143742234	-0.873027143742234	8
97.792901	116.8875285	-0.368451341806671	-0.368451341806671	8
116.8875285	134.869363	0.140625973483476	0.140625973483476	8
134.869363	154.130711	-0.451195361995312	-0.451195361995312	8
4.278696	47.759318	-0.459816547722586	-0.459816547722586	9
47.759318	49.7513925	0.169925001442312	0.169925001442312	9
49.7513925	52.7239225	-0.321928094887362	-0.321928094887362	9
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	9
54.5658205	85.4755235	-0.336646534925886	-0.336646534925886	9
85.4755235	92.757842	0.0840642647884745	0.0840642647884745	9
92.757842	97.792901	-0.873027143742234	-0.873027143742234	9
97.792901	116.8875285	-0.368451341806671	-0.368451341806671	9
116.8875285	134.869363	0.140625973483476	0.140625973483476	9
134.869363	154.130711	-0.451195361995312	-0.451195361995312	9
4.278696	47.759318	-0.459816547722586	-0.459816547722586	10
47.759318	49.7513925	0.169925001442312	0.169925001442312	10
49.7513925	52.7239225	-0.321928094887362	-0.321928094887362	10
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	10
54.5658205	71.7717495	-0.214650650612068	-0.214650650612068	10
71.7717495	85.4755235	-0.519640361396615	-0.519640361396615	10
85.4755235	92.757842	0.0840642647884745	0.0840642647884745	10
92.757842	97.792901	-0.873027143742234	-0.873027143742234	10
97.792901	116.8875285	-0.368451341806671	-0.368451341806671	10
116.8875285	134.869363	0.140625973483476	0.140625973483476	10
134.869363	154.130711	-0.451195361995312	-0.451195361995312	10
4.278696	47.759318	-0.459816547722586	-0.459816547722586	11
47.759318	49.7513925	0.169925001442312	0.169925001442312	11
49.7513925	52.7239225	-0.321928094887362	-0.321928094887362	11
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	11
54.5658205	66.731492	-0.320531836255688	-0.320531836255688	11
66.731492	71.7717495	-0.00288827932482651	-0.00288827932482651	11
71.7717495	85.4755235	-0.519640361396615	-0.519640361396615	11
85.4755235	92.757842	0.0840642647884745	0.0840642647884745	11
92.757842	97.792901	-0.873027143742234	-0.873027143742234	11
97.792901	116.8875285	-0.368451341806671	-0.368451341806671	11
116.8875285	134.869363	0.140625973483476	0.140625973483476	11
134.869363	154.130711	-0.451195361995312	-0.451195361995312	11
4.278696	47.759318	-0.459816547722586	-0.459816547722586	12
47.759318	49.7513925	0.169925001442312	0.169925001442312	12
49.7513925	52.7239225	-0.321928094887362	-0.321928094887362	12
52.7239225	54.5658205	-1.07704103576383	-1.07704103576383	12
54.5658205	66.731492	-0.320531836255688	-0.320531836255688	12
66.731492	71.7717495	-0.00288827932482651	-0.00288827932482651	12
