x	xend	y	yend	showSelected2
0.017273	180.720148	0.0174762219197506	0.0174762219197506	0
0.017273	174.736772	0.014451097055818	0.014451097055818	1
174.736772	180.720148	0.0631715290749431	0.0631715290749431	1
0.017273	69.130233	0.0210758508264243	0.0210758508264243	2
69.130233	70.6939745	-0.290735383659784	-0.290735383659784	2
70.6939745	180.720148	0.0202109927952601	0.0202109927952601	2
0.017273	67.761397	0.015701696179424	0.015701696179424	3
67.761397	69.130233	0.164834487633681	0.164834487633681	3
69.130233	70.6939745	-0.290735383659784	-0.290735383659784	3
70.6939745	180.720148	0.0202109927952601	0.0202109927952601	3
0.017273	67.761397	0.015701696179424	0.015701696179424	4
67.761397	69.130233	0.164834487633681	0.164834487633681	4
69.130233	70.6939745	-0.290735383659784	-0.290735383659784	4
70.6939745	174.736772	0.0154927836084741	0.0154927836084741	4
174.736772	180.720148	0.0631715290749431	0.0631715290749431	4
0.017273	11.3688955	0.0514856861999205	0.0514856861999205	5
11.3688955	67.761397	0.00590369891190715	0.00590369891190715	5
67.761397	69.130233	0.164834487633681	0.164834487633681	5
69.130233	70.6939745	-0.290735383659784	-0.290735383659784	5
70.6939745	174.736772	0.0154927836084741	0.0154927836084741	5
174.736772	180.720148	0.0631715290749431	0.0631715290749431	5
0.017273	11.3688955	0.0514856861999205	0.0514856861999205	6
11.3688955	67.761397	0.00590369891190715	0.00590369891190715	6
67.761397	69.130233	0.164834487633681	0.164834487633681	6
69.130233	70.6939745	-0.290735383659784	-0.290735383659784	6
70.6939745	136.891047	0.0100703519715342	0.0100703519715342	6
136.891047	138.0801935	0.143553459484046	0.143553459484046	6
138.0801935	180.720148	0.0270654477475544	0.0270654477475544	6
0.017273	11.3688955	0.0514856861999205	0.0514856861999205	7
11.3688955	67.761397	0.00590369891190715	0.00590369891190715	7
67.761397	69.130233	0.164834487633681	0.164834487633681	7
69.130233	70.6939745	-0.290735383659784	-0.290735383659784	7
70.6939745	136.891047	0.0100703519715342	0.0100703519715342	7
136.891047	138.0801935	0.143553459484046	0.143553459484046	7
138.0801935	174.736772	0.017537454063938	0.017537454063938	7
174.736772	180.720148	0.0631715290749431	0.0631715290749431	7
0.017273	11.3688955	0.0514856861999205	0.0514856861999205	8
11.3688955	67.761397	0.00590369891190715	0.00590369891190715	8
67.761397	69.130233	0.164834487633681	0.164834487633681	8
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	8
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	8
70.6939745	136.891047	0.0100703519715342	0.0100703519715342	8
136.891047	138.0801935	0.143553459484046	0.143553459484046	8
138.0801935	174.736772	0.017537454063938	0.017537454063938	8
174.736772	180.720148	0.0631715290749431	0.0631715290749431	8
0.017273	0.407479	0.0147573693931067	0.0147573693931067	9
0.407479	0.8948885	0.24000896473507	0.24000896473507	9
0.8948885	11.3688955	0.0491740189050375	0.0491740189050375	9
11.3688955	67.761397	0.00590369891190715	0.00590369891190715	9
67.761397	69.130233	0.164834487633681	0.164834487633681	9
69.130233	70.6939745	-0.290735383659784	-0.290735383659784	9
70.6939745	136.891047	0.0100703519715342	0.0100703519715342	9
136.891047	138.0801935	0.143553459484046	0.143553459484046	9
138.0801935	174.736772	0.017537454063938	0.017537454063938	9
174.736772	180.720148	0.0631715290749431	0.0631715290749431	9
0.017273	0.407479	0.0147573693931067	0.0147573693931067	10
0.407479	0.8948885	0.24000896473507	0.24000896473507	10
0.8948885	11.3688955	0.0491740189050375	0.0491740189050375	10
11.3688955	67.761397	0.00590369891190715	0.00590369891190715	10
67.761397	69.130233	0.164834487633681	0.164834487633681	10
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	10
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	10
70.6939745	136.891047	0.0100703519715342	0.0100703519715342	10
136.891047	138.0801935	0.143553459484046	0.143553459484046	10
138.0801935	174.736772	0.017537454063938	0.017537454063938	10
174.736772	180.720148	0.0631715290749431	0.0631715290749431	10
0.017273	0.407479	0.0147573693931067	0.0147573693931067	11
0.407479	0.8948885	0.24000896473507	0.24000896473507	11
0.8948885	11.7768475	0.0479405211423307	0.0479405211423307	11
11.7768475	45.623346	0.00204171609367064	0.00204171609367064	11
45.623346	47.8860285	-0.116379395624531	-0.116379395624531	11
47.8860285	67.761397	0.0183311989678625	0.0183311989678625	11
67.761397	69.130233	0.164834487633681	0.164834487633681	11
69.130233	70.6939745	-0.290735383659784	-0.290735383659784	11
70.6939745	136.891047	0.0100703519715342	0.0100703519715342	11
136.891047	138.0801935	0.143553459484046	0.143553459484046	11
138.0801935	174.736772	0.017537454063938	0.017537454063938	11
174.736772	180.720148	0.0631715290749431	0.0631715290749431	11
0.017273	0.407479	0.0147573693931067	0.0147573693931067	12
0.407479	0.8948885	0.24000896473507	0.24000896473507	12
0.8948885	11.7768475	0.0479405211423307	0.0479405211423307	12
11.7768475	45.623346	0.00204171609367064	0.00204171609367064	12
45.623346	47.8860285	-0.116379395624531	-0.116379395624531	12
47.8860285	67.761397	0.0183311989678625	0.0183311989678625	12
67.761397	69.130233	0.164834487633681	0.164834487633681	12
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	12
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	12
70.6939745	136.891047	0.0100703519715342	0.0100703519715342	12
136.891047	138.0801935	0.143553459484046	0.143553459484046	12
138.0801935	174.736772	0.017537454063938	0.017537454063938	12
174.736772	180.720148	0.0631715290749431	0.0631715290749431	12
0.017273	0.407479	0.0147573693931067	0.0147573693931067	13
0.407479	0.8948885	0.24000896473507	0.24000896473507	13
0.8948885	11.7768475	0.0479405211423307	0.0479405211423307	13
11.7768475	45.623346	0.00204171609367064	0.00204171609367064	13
45.623346	47.8860285	-0.116379395624531	-0.116379395624531	13
47.8860285	67.761397	0.0183311989678625	0.0183311989678625	13
67.761397	69.130233	0.164834487633681	0.164834487633681	13
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	13
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	13
70.6939745	80.0861005	0.0392327815293644	0.0392327815293644	13
80.0861005	136.891047	0.0039498420643353	0.0039498420643353	13
136.891047	138.0801935	0.143553459484046	0.143553459484046	13
138.0801935	174.736772	0.017537454063938	0.017537454063938	13
174.736772	180.720148	0.0631715290749431	0.0631715290749431	13
0.017273	0.407479	0.0147573693931067	0.0147573693931067	14
0.407479	0.8948885	0.24000896473507	0.24000896473507	14
0.8948885	16.9874555	0.0392028839861402	0.0392028839861402	14
16.9874555	17.8122975	-0.0970805581050075	-0.0970805581050075	14
17.8122975	45.623346	0.00471175401976518	0.00471175401976518	14
45.623346	47.8860285	-0.116379395624531	-0.116379395624531	14
47.8860285	67.761397	0.0183311989678625	0.0183311989678625	14
67.761397	69.130233	0.164834487633681	0.164834487633681	14
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	14
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	14
70.6939745	80.0861005	0.0392327815293644	0.0392327815293644	14
80.0861005	136.891047	0.0039498420643353	0.0039498420643353	14
136.891047	138.0801935	0.143553459484046	0.143553459484046	14
138.0801935	174.736772	0.017537454063938	0.017537454063938	14
174.736772	180.720148	0.0631715290749431	0.0631715290749431	14
0.017273	0.407479	0.0147573693931067	0.0147573693931067	15
0.407479	0.8948885	0.24000896473507	0.24000896473507	15
0.8948885	16.9874555	0.0392028839861402	0.0392028839861402	15
16.9874555	23.323172	-0.0323400508743653	-0.0323400508743653	15
23.323172	23.5410475	0.155749232677945	0.155749232677945	15
23.5410475	45.623346	0.00653753853451378	0.00653753853451378	15
45.623346	47.8860285	-0.116379395624531	-0.116379395624531	15
47.8860285	67.761397	0.0183311989678625	0.0183311989678625	15
67.761397	69.130233	0.164834487633681	0.164834487633681	15
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	15
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	15
70.6939745	80.0861005	0.0392327815293644	0.0392327815293644	15
80.0861005	136.891047	0.0039498420643353	0.0039498420643353	15
136.891047	138.0801935	0.143553459484046	0.143553459484046	15
138.0801935	174.736772	0.017537454063938	0.017537454063938	15
174.736772	180.720148	0.0631715290749431	0.0631715290749431	15
0.017273	0.407479	0.0147573693931067	0.0147573693931067	16
0.407479	0.8948885	0.24000896473507	0.24000896473507	16
0.8948885	16.9874555	0.0392028839861402	0.0392028839861402	16
16.9874555	23.323172	-0.0323400508743653	-0.0323400508743653	16
23.323172	23.5410475	0.155749232677945	0.155749232677945	16
23.5410475	45.623346	0.00653753853451378	0.00653753853451378	16
45.623346	47.8860285	-0.116379395624531	-0.116379395624531	16
47.8860285	67.761397	0.0183311989678625	0.0183311989678625	16
67.761397	69.130233	0.164834487633681	0.164834487633681	16
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	16
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	16
70.6939745	80.0861005	0.0392327815293644	0.0392327815293644	16
80.0861005	136.891047	0.0039498420643353	0.0039498420643353	16
136.891047	137.8255545	0.169226470177525	0.169226470177525	16
137.8255545	141.916977	0.0521628703917667	0.0521628703917667	16
141.916977	174.736772	0.0119499948524496	0.0119499948524496	16
174.736772	180.720148	0.0631715290749431	0.0631715290749431	16
0.017273	0.407479	0.0147573693931067	0.0147573693931067	17
0.407479	0.8948885	0.24000896473507	0.24000896473507	17
0.8948885	16.9874555	0.0392028839861402	0.0392028839861402	17
16.9874555	17.8122975	-0.0970805581050075	-0.0970805581050075	17
17.8122975	45.623346	0.00471175401976518	0.00471175401976518	17
45.623346	47.8860285	-0.116379395624531	-0.116379395624531	17
47.8860285	67.761397	0.0183311989678625	0.0183311989678625	17
67.761397	69.130233	0.164834487633681	0.164834487633681	17
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	17
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	17
70.6939745	80.0861005	0.0392327815293644	0.0392327815293644	17
80.0861005	136.891047	0.0039498420643353	0.0039498420643353	17
136.891047	137.8255545	0.169226470177525	0.169226470177525	17
137.8255545	141.916977	0.0521628703917667	0.0521628703917667	17
141.916977	148.857706	-0.0142726367144901	-0.0142726367144901	17
148.857706	150.986168	0.059435091056385	0.059435091056385	17
150.986168	174.736772	0.00626315490157104	0.00626315490157104	17
174.736772	180.720148	0.0631715290749431	0.0631715290749431	17
0.017273	0.407479	0.0147573693931067	0.0147573693931067	18
0.407479	0.8948885	0.24000896473507	0.24000896473507	18
0.8948885	16.9874555	0.0392028839861402	0.0392028839861402	18
16.9874555	23.323172	-0.0323400508743653	-0.0323400508743653	18
23.323172	23.5410475	0.155749232677945	0.155749232677945	18
23.5410475	45.623346	0.00653753853451378	0.00653753853451378	18
45.623346	47.8860285	-0.116379395624531	-0.116379395624531	18
47.8860285	67.761397	0.0183311989678625	0.0183311989678625	18
67.761397	69.130233	0.164834487633681	0.164834487633681	18
69.130233	69.8674615	-0.181149439104566	-0.181149439104566	18
69.8674615	70.6939745	-0.345528355937393	-0.345528355937393	18
70.6939745	80.0861005	0.0392327815293644	0.0392327815293644	18
80.0861005	136.891047	0.0039498420643353	0.0039498420643353	18
136.891047	137.8255545	0.169226470177525	0.169226470177525	18
